response_id,customer_id,score,category,comment,submitted_at,created_at
NPS-0001719,CUST-00877,8,Passive,Works well most of the time.,2026-05-11T07:05:19,2026-05-11T07:05:19
NPS-0001720,CUST-00877,5,Detractor,Had major outages last month.,2026-04-07T10:21:50,2026-04-07T10:21:50
NPS-0001721,CUST-00878,10,Promoter,Game changer for our analytics workflow.,2026-05-29T10:38:17,2026-05-29T10:38:17
NPS-0001722,CUST-00878,6,Detractor,Had major outages last month.,2026-04-14T01:30:15,2026-04-14T01:30:15
NPS-0001723,CUST-00878,9,Promoter,Saves us hours every week. Worth every penny.,2026-04-12T21:24:28,2026-04-12T21:24:28
NPS-0001724,CUST-00879,3,Detractor,Had major outages last month.,2026-04-07T14:07:33,2026-04-07T14:07:33
NPS-0001725,CUST-00879,7,Passive,Support could be faster.,2026-06-14T13:53:33,2026-06-14T13:53:33
NPS-0001726,CUST-00879,5,Detractor,Too expensive for what it offers.,2026-05-22T02:28:20,2026-05-22T02:28:20
NPS-0001727,CUST-00880,6,Detractor,Data sync issues are frustrating.,2026-05-23T17:15:21,2026-05-23T17:15:21
NPS-0001728,CUST-00880,7,Passive,Good product but missing some features.,2026-04-13T20:10:03,2026-04-13T20:10:03
NPS-0001729,CUST-00881,0,Detractor,Too many bugs lately.,2026-06-24T22:29:24,2026-06-24T22:29:24
NPS-0001730,CUST-00881,7,Passive,Getting better with each update.,2026-04-14T04:18:54,2026-04-14T04:18:54
NPS-0001731,CUST-00882,7,Passive,Getting better with each update.,2026-04-02T15:40:56,2026-04-02T15:40:56
NPS-0001732,CUST-00883,1,Detractor,Considering switching to a competitor.,2026-05-10T11:40:40,2026-05-10T11:40:40
NPS-0001733,CUST-00883,10,Promoter,Best tool we've used. Highly recommend.,2026-04-21T07:50:51,2026-04-21T07:50:51
NPS-0001734,CUST-00884,4,Detractor,Support takes too long to respond.,2026-06-12T11:55:01,2026-06-12T11:55:01
NPS-0001735,CUST-00884,2,Detractor,Support takes too long to respond.,2026-04-08T12:56:13,2026-04-08T12:56:13
NPS-0001736,CUST-00885,5,Detractor,Had major outages last month.,2026-05-21T17:03:55,2026-05-21T17:03:55
NPS-0001737,CUST-00885,10,Promoter,Game changer for our analytics workflow.,2026-06-10T05:20:58,2026-06-10T05:20:58
NPS-0001738,CUST-00885,9,Promoter,Best tool we've used. Highly recommend.,2026-05-09T05:19:35,2026-05-09T05:19:35
NPS-0001739,CUST-00886,6,Detractor,Had major outages last month.,2026-06-19T10:02:43,2026-06-19T10:02:43
NPS-0001740,CUST-00886,0,Detractor,Too expensive for what it offers.,2026-04-28T12:31:21,2026-04-28T12:31:21
NPS-0001741,CUST-00886,0,Detractor,Too expensive for what it offers.,2026-04-12T10:02:03,2026-04-12T10:02:03
NPS-0001742,CUST-00887,8,Passive,Works well most of the time.,2026-05-17T06:51:47,2026-05-17T06:51:47
NPS-0001743,CUST-00887,8,Passive,Works well most of the time.,2026-05-07T22:30:04,2026-05-07T22:30:04
NPS-0001744,CUST-00888,9,Promoter,Incredible support team. Very responsive.,2026-04-06T17:52:26,2026-04-06T17:52:26
NPS-0001745,CUST-00888,8,Passive,Support could be faster.,2026-06-01T13:35:30,2026-06-01T13:35:30
NPS-0001746,CUST-00888,8,Passive,Works well most of the time.,2026-05-31T18:03:37,2026-05-31T18:03:37
NPS-0001747,CUST-00889,10,Promoter,Saves us hours every week. Worth every penny.,2026-05-31T12:40:00,2026-05-31T12:40:00
NPS-0001748,CUST-00889,9,Promoter,Game changer for our analytics workflow.,2026-06-09T07:19:37,2026-06-09T07:19:37
NPS-0001749,CUST-00889,1,Detractor,Data sync issues are frustrating.,2026-04-22T07:11:56,2026-04-22T07:11:56
NPS-0001750,CUST-00890,4,Detractor,Data sync issues are frustrating.,2026-06-20T01:14:38,2026-06-20T01:14:38
NPS-0001751,CUST-00890,9,Promoter,Best tool we've used. Highly recommend.,2026-04-03T10:28:26,2026-04-03T10:28:26
NPS-0001752,CUST-00890,6,Detractor,Considering switching to a competitor.,2026-04-15T17:12:18,2026-04-15T17:12:18
NPS-0001753,CUST-00891,8,Passive,Works well most of the time.,2026-04-19T00:31:48,2026-04-19T00:31:48
NPS-0001754,CUST-00891,9,Promoter,Game changer for our analytics workflow.,2026-05-10T18:12:02,2026-05-10T18:12:02
NPS-0001755,CUST-00891,6,Detractor,Too expensive for what it offers.,2026-04-26T00:48:13,2026-04-26T00:48:13
NPS-0001756,CUST-00892,8,Passive,Works well most of the time.,2026-06-13T20:21:46,2026-06-13T20:21:46
NPS-0001757,CUST-00893,8,Passive,Good product but missing some features.,2026-04-11T21:55:38,2026-04-11T21:55:38
NPS-0001758,CUST-00893,1,Detractor,Too many bugs lately.,2026-06-06T15:13:59,2026-06-06T15:13:59
NPS-0001759,CUST-00894,6,Detractor,Too expensive for what it offers.,2026-05-31T13:37:44,2026-05-31T13:37:44
NPS-0001760,CUST-00894,6,Detractor,Too expensive for what it offers.,2026-05-12T23:33:58,2026-05-12T23:33:58
NPS-0001761,CUST-00895,3,Detractor,Support takes too long to respond.,2026-05-29T14:27:53,2026-05-29T14:27:53
NPS-0001762,CUST-00895,1,Detractor,Too many bugs lately.,2026-04-23T19:03:50,2026-04-23T19:03:50
NPS-0001763,CUST-00896,6,Detractor,Support takes too long to respond.,2026-05-11T17:44:12,2026-05-11T17:44:12
NPS-0001764,CUST-00897,8,Passive,Good product but missing some features.,2026-05-19T19:33:56,2026-05-19T19:33:56
NPS-0001765,CUST-00897,10,Promoter,Game changer for our analytics workflow.,2026-04-18T23:48:35,2026-04-18T23:48:35
NPS-0001766,CUST-00898,10,Promoter,Game changer for our analytics workflow.,2026-05-01T09:06:58,2026-05-01T09:06:58
NPS-0001767,CUST-00898,10,Promoter,Love the product! Changed how we work.,2026-06-28T06:21:18,2026-06-28T06:21:18
NPS-0001768,CUST-00898,9,Promoter,Best tool we've used. Highly recommend.,2026-05-31T08:41:58,2026-05-31T08:41:58
NPS-0001769,CUST-00899,2,Detractor,Data sync issues are frustrating.,2026-05-29T18:58:55,2026-05-29T18:58:55
NPS-0001770,CUST-00899,9,Promoter,Game changer for our analytics workflow.,2026-05-28T00:01:37,2026-05-28T00:01:37
NPS-0001771,CUST-00899,7,Passive,Works well most of the time.,2026-04-07T00:50:03,2026-04-07T00:50:03
NPS-0001772,CUST-00900,3,Detractor,Too expensive for what it offers.,2026-05-10T19:03:22,2026-05-10T19:03:22
NPS-0001773,CUST-00901,7,Passive,Works well most of the time.,2026-06-21T21:51:33,2026-06-21T21:51:33
NPS-0001774,CUST-00902,8,Passive,Decent value for money.,2026-05-15T12:20:08,2026-05-15T12:20:08
NPS-0001775,CUST-00902,0,Detractor,Too expensive for what it offers.,2026-05-12T19:20:00,2026-05-12T19:20:00
NPS-0001776,CUST-00902,3,Detractor,Too expensive for what it offers.,2026-04-27T05:02:15,2026-04-27T05:02:15
NPS-0001777,CUST-00903,7,Passive,Good product but missing some features.,2026-04-02T01:36:23,2026-04-02T01:36:23
NPS-0001778,CUST-00903,6,Detractor,Too many bugs lately.,2026-06-20T20:11:28,2026-06-20T20:11:28
NPS-0001779,CUST-00903,9,Promoter,Saves us hours every week. Worth every penny.,2026-04-24T06:54:24,2026-04-24T06:54:24
NPS-0001780,CUST-00904,7,Passive,Good product but missing some features.,2026-04-14T22:06:02,2026-04-14T22:06:02
NPS-0001781,CUST-00904,8,Passive,Works well most of the time.,2026-04-22T11:49:18,2026-04-22T11:49:18
NPS-0001782,CUST-00905,3,Detractor,Too expensive for what it offers.,2026-06-15T11:55:05,2026-06-15T11:55:05
NPS-0001783,CUST-00905,7,Passive,Getting better with each update.,2026-05-26T16:13:14,2026-05-26T16:13:14
NPS-0001784,CUST-00906,9,Promoter,Love the product! Changed how we work.,2026-06-04T07:39:08,2026-06-04T07:39:08
NPS-0001785,CUST-00907,1,Detractor,Too expensive for what it offers.,2026-04-07T04:34:03,2026-04-07T04:34:03
NPS-0001786,CUST-00907,6,Detractor,Support takes too long to respond.,2026-06-08T20:13:09,2026-06-08T20:13:09
NPS-0001787,CUST-00908,9,Promoter,Incredible support team. Very responsive.,2026-05-26T02:36:45,2026-05-26T02:36:45
NPS-0001788,CUST-00908,5,Detractor,Data sync issues are frustrating.,2026-06-10T21:30:55,2026-06-10T21:30:55
NPS-0001789,CUST-00909,9,Promoter,Best tool we've used. Highly recommend.,2026-04-22T18:19:04,2026-04-22T18:19:04
NPS-0001790,CUST-00910,10,Promoter,Saves us hours every week. Worth every penny.,2026-06-03T13:23:35,2026-06-03T13:23:35
NPS-0001791,CUST-00911,8,Passive,Getting better with each update.,2026-04-18T01:27:54,2026-04-18T01:27:54
NPS-0001792,CUST-00911,10,Promoter,Best tool we've used. Highly recommend.,2026-05-03T22:41:29,2026-05-03T22:41:29
NPS-0001793,CUST-00912,0,Detractor,Data sync issues are frustrating.,2026-04-14T04:47:15,2026-04-14T04:47:15
NPS-0001794,CUST-00912,9,Promoter,Incredible support team. Very responsive.,2026-06-16T03:51:36,2026-06-16T03:51:36
NPS-0001795,CUST-00913,10,Promoter,Game changer for our analytics workflow.,2026-06-26T23:13:13,2026-06-26T23:13:13
NPS-0001796,CUST-00914,6,Detractor,Too many bugs lately.,2026-05-22T10:17:16,2026-05-22T10:17:16
NPS-0001797,CUST-00915,6,Detractor,Considering switching to a competitor.,2026-04-15T02:23:43,2026-04-15T02:23:43
NPS-0001798,CUST-00915,8,Passive,Decent value for money.,2026-06-25T14:09:35,2026-06-25T14:09:35
NPS-0001799,CUST-00916,7,Passive,Getting better with each update.,2026-06-25T17:19:43,2026-06-25T17:19:43
NPS-0001800,CUST-00917,9,Promoter,Incredible support team. Very responsive.,2026-06-01T06:34:36,2026-06-01T06:34:36
NPS-0001801,CUST-00917,9,Promoter,Saves us hours every week. Worth every penny.,2026-06-17T18:39:04,2026-06-17T18:39:04
NPS-0001802,CUST-00917,4,Detractor,Too expensive for what it offers.,2026-05-09T16:14:23,2026-05-09T16:14:23
NPS-0001803,CUST-00918,0,Detractor,Too expensive for what it offers.,2026-06-17T18:39:21,2026-06-17T18:39:21
NPS-0001804,CUST-00918,6,Detractor,Had major outages last month.,2026-05-14T17:09:51,2026-05-14T17:09:51
NPS-0001805,CUST-00919,5,Detractor,Too expensive for what it offers.,2026-06-28T02:44:23,2026-06-28T02:44:23
NPS-0001806,CUST-00920,10,Promoter,Saves us hours every week. Worth every penny.,2026-04-10T11:44:41,2026-04-10T11:44:41
NPS-0001807,CUST-00921,7,Passive,Works well most of the time.,2026-04-17T14:05:38,2026-04-17T14:05:38
NPS-0001808,CUST-00922,9,Promoter,Love the product! Changed how we work.,2026-05-07T13:28:42,2026-05-07T13:28:42
NPS-0001809,CUST-00922,9,Promoter,Best tool we've used. Highly recommend.,2026-06-25T20:06:25,2026-06-25T20:06:25
NPS-0001810,CUST-00923,8,Passive,Good product but missing some features.,2026-05-29T02:42:10,2026-05-29T02:42:10
NPS-0001811,CUST-00924,10,Promoter,Game changer for our analytics workflow.,2026-04-23T22:56:28,2026-04-23T22:56:28
NPS-0001812,CUST-00924,7,Passive,Good product but missing some features.,2026-05-15T09:11:57,2026-05-15T09:11:57
NPS-0001813,CUST-00924,2,Detractor,Too expensive for what it offers.,2026-05-27T05:39:41,2026-05-27T05:39:41
NPS-0001814,CUST-00925,3,Detractor,Too many bugs lately.,2026-04-25T20:41:55,2026-04-25T20:41:55
NPS-0001815,CUST-00925,3,Detractor,Too expensive for what it offers.,2026-05-29T08:33:09,2026-05-29T08:33:09
NPS-0001816,CUST-00926,9,Promoter,Love the product! Changed how we work.,2026-06-21T17:25:36,2026-06-21T17:25:36
NPS-0001817,CUST-00927,5,Detractor,Too expensive for what it offers.,2026-05-31T06:14:01,2026-05-31T06:14:01
NPS-0001818,CUST-00927,7,Passive,Decent value for money.,2026-05-25T17:32:14,2026-05-25T17:32:14
NPS-0001819,CUST-00927,10,Promoter,Game changer for our analytics workflow.,2026-05-01T18:28:10,2026-05-01T18:28:10
NPS-0001820,CUST-00928,0,Detractor,Support takes too long to respond.,2026-06-21T17:17:55,2026-06-21T17:17:55
NPS-0001821,CUST-00928,2,Detractor,Considering switching to a competitor.,2026-06-23T02:53:27,2026-06-23T02:53:27
NPS-0001822,CUST-00929,8,Passive,Support could be faster.,2026-04-16T16:12:57,2026-04-16T16:12:57
NPS-0001823,CUST-00929,5,Detractor,Had major outages last month.,2026-04-18T17:20:45,2026-04-18T17:20:45
NPS-0001824,CUST-00929,10,Promoter,Incredible support team. Very responsive.,2026-05-01T00:09:42,2026-05-01T00:09:42
NPS-0001825,CUST-00930,6,Detractor,Too many bugs lately.,2026-04-18T13:52:17,2026-04-18T13:52:17
NPS-0001826,CUST-00931,7,Passive,Getting better with each update.,2026-06-27T16:13:35,2026-06-27T16:13:35
NPS-0001827,CUST-00932,6,Detractor,Too expensive for what it offers.,2026-05-30T07:35:30,2026-05-30T07:35:30
NPS-0001828,CUST-00933,0,Detractor,Support takes too long to respond.,2026-05-10T20:33:51,2026-05-10T20:33:51
NPS-0001829,CUST-00933,4,Detractor,Too many bugs lately.,2026-06-13T13:26:59,2026-06-13T13:26:59
NPS-0001830,CUST-00933,0,Detractor,Support takes too long to respond.,2026-04-25T14:14:07,2026-04-25T14:14:07
NPS-0001831,CUST-00934,0,Detractor,Considering switching to a competitor.,2026-04-25T16:16:29,2026-04-25T16:16:29
NPS-0001832,CUST-00934,4,Detractor,Data sync issues are frustrating.,2026-04-29T20:48:48,2026-04-29T20:48:48
NPS-0001833,CUST-00934,2,Detractor,Data sync issues are frustrating.,2026-06-06T00:07:29,2026-06-06T00:07:29
NPS-0001834,CUST-00935,1,Detractor,Considering switching to a competitor.,2026-05-21T03:00:26,2026-05-21T03:00:26
NPS-0001835,CUST-00935,8,Passive,Works well most of the time.,2026-04-27T15:32:14,2026-04-27T15:32:14
NPS-0001836,CUST-00936,8,Passive,Decent value for money.,2026-06-13T09:58:42,2026-06-13T09:58:42
NPS-0001837,CUST-00936,8,Passive,Works well most of the time.,2026-04-24T17:22:45,2026-04-24T17:22:45
NPS-0001838,CUST-00937,8,Passive,Support could be faster.,2026-06-17T10:14:51,2026-06-17T10:14:51
NPS-0001839,CUST-00938,4,Detractor,Too expensive for what it offers.,2026-06-29T02:42:24,2026-06-29T02:42:24
NPS-0001840,CUST-00938,8,Passive,Works well most of the time.,2026-06-12T03:23:18,2026-06-12T03:23:18
NPS-0001841,CUST-00938,7,Passive,Decent value for money.,2026-05-31T18:17:42,2026-05-31T18:17:42
NPS-0001842,CUST-00939,6,Detractor,Had major outages last month.,2026-05-12T06:53:18,2026-05-12T06:53:18
NPS-0001843,CUST-00940,8,Passive,Works well most of the time.,2026-06-14T01:24:43,2026-06-14T01:24:43
NPS-0001844,CUST-00941,4,Detractor,Support takes too long to respond.,2026-06-07T21:59:02,2026-06-07T21:59:02
NPS-0001845,CUST-00942,3,Detractor,Data sync issues are frustrating.,2026-06-10T10:58:03,2026-06-10T10:58:03
NPS-0001846,CUST-00942,5,Detractor,Too many bugs lately.,2026-05-23T06:01:13,2026-05-23T06:01:13
NPS-0001847,CUST-00942,10,Promoter,Saves us hours every week. Worth every penny.,2026-05-12T20:24:26,2026-05-12T20:24:26
NPS-0001848,CUST-00943,8,Passive,Getting better with each update.,2026-05-19T20:51:13,2026-05-19T20:51:13
NPS-0001849,CUST-00944,8,Passive,Support could be faster.,2026-04-11T13:59:53,2026-04-11T13:59:53
NPS-0001850,CUST-00945,4,Detractor,Too many bugs lately.,2026-06-24T06:55:42,2026-06-24T06:55:42
NPS-0001851,CUST-00945,8,Passive,Decent value for money.,2026-06-25T10:09:28,2026-06-25T10:09:28
NPS-0001852,CUST-00946,10,Promoter,Love the product! Changed how we work.,2026-04-11T21:24:38,2026-04-11T21:24:38
NPS-0001853,CUST-00947,9,Promoter,Saves us hours every week. Worth every penny.,2026-04-07T20:05:59,2026-04-07T20:05:59
NPS-0001854,CUST-00947,9,Promoter,Best tool we've used. Highly recommend.,2026-04-30T15:02:53,2026-04-30T15:02:53
NPS-0001855,CUST-00948,4,Detractor,Support takes too long to respond.,2026-06-15T15:38:58,2026-06-15T15:38:58
NPS-0001856,CUST-00948,3,Detractor,Too expensive for what it offers.,2026-04-22T05:22:41,2026-04-22T05:22:41
NPS-0001857,CUST-00948,9,Promoter,Best tool we've used. Highly recommend.,2026-04-22T01:14:19,2026-04-22T01:14:19
NPS-0001858,CUST-00949,9,Promoter,Best tool we've used. Highly recommend.,2026-04-05T02:43:51,2026-04-05T02:43:51
NPS-0001859,CUST-00949,6,Detractor,Too expensive for what it offers.,2026-05-11T23:37:14,2026-05-11T23:37:14
NPS-0001860,CUST-00949,10,Promoter,Best tool we've used. Highly recommend.,2026-04-25T14:47:48,2026-04-25T14:47:48
NPS-0001861,CUST-00950,2,Detractor,Considering switching to a competitor.,2026-04-02T23:24:40,2026-04-02T23:24:40
NPS-0001862,CUST-00950,2,Detractor,Too expensive for what it offers.,2026-05-29T08:31:15,2026-05-29T08:31:15
NPS-0001863,CUST-00951,7,Passive,Good product but missing some features.,2026-06-08T07:26:21,2026-06-08T07:26:21
NPS-0001864,CUST-00951,9,Promoter,Best tool we've used. Highly recommend.,2026-05-21T01:50:41,2026-05-21T01:50:41
NPS-0001865,CUST-00951,4,Detractor,Considering switching to a competitor.,2026-04-02T23:54:32,2026-04-02T23:54:32
NPS-0001866,CUST-00952,8,Passive,Works well most of the time.,2026-05-01T17:31:44,2026-05-01T17:31:44
NPS-0001867,CUST-00953,8,Passive,Good product but missing some features.,2026-05-25T04:09:27,2026-05-25T04:09:27
NPS-0001868,CUST-00953,9,Promoter,Saves us hours every week. Worth every penny.,2026-05-19T03:06:46,2026-05-19T03:06:46
NPS-0001869,CUST-00953,8,Passive,Getting better with each update.,2026-05-17T02:41:36,2026-05-17T02:41:36
NPS-0001870,CUST-00954,5,Detractor,Too many bugs lately.,2026-04-08T21:14:11,2026-04-08T21:14:11
NPS-0001871,CUST-00954,9,Promoter,Best tool we've used. Highly recommend.,2026-06-21T06:14:02,2026-06-21T06:14:02
NPS-0001872,CUST-00955,9,Promoter,Incredible support team. Very responsive.,2026-05-03T00:54:51,2026-05-03T00:54:51
NPS-0001873,CUST-00955,1,Detractor,Data sync issues are frustrating.,2026-05-01T10:02:52,2026-05-01T10:02:52
NPS-0001874,CUST-00956,9,Promoter,Saves us hours every week. Worth every penny.,2026-06-07T19:40:02,2026-06-07T19:40:02
NPS-0001875,CUST-00956,3,Detractor,Considering switching to a competitor.,2026-05-04T09:00:55,2026-05-04T09:00:55
NPS-0001876,CUST-00957,9,Promoter,Love the product! Changed how we work.,2026-05-28T06:29:54,2026-05-28T06:29:54
NPS-0001877,CUST-00957,7,Passive,Works well most of the time.,2026-06-05T03:12:01,2026-06-05T03:12:01
NPS-0001878,CUST-00957,7,Passive,Good product but missing some features.,2026-06-03T16:30:30,2026-06-03T16:30:30
NPS-0001879,CUST-00958,8,Passive,Decent value for money.,2026-06-15T12:20:39,2026-06-15T12:20:39
NPS-0001880,CUST-00958,5,Detractor,Considering switching to a competitor.,2026-06-07T00:29:36,2026-06-07T00:29:36
NPS-0001881,CUST-00959,2,Detractor,Data sync issues are frustrating.,2026-04-06T00:45:38,2026-04-06T00:45:38
NPS-0001882,CUST-00960,4,Detractor,Data sync issues are frustrating.,2026-06-14T11:09:03,2026-06-14T11:09:03
NPS-0001883,CUST-00961,2,Detractor,Data sync issues are frustrating.,2026-06-01T18:47:44,2026-06-01T18:47:44
NPS-0001884,CUST-00961,0,Detractor,Had major outages last month.,2026-06-27T22:51:52,2026-06-27T22:51:52
NPS-0001885,CUST-00962,7,Passive,Getting better with each update.,2026-05-08T08:24:15,2026-05-08T08:24:15
NPS-0001886,CUST-00962,10,Promoter,Love the product! Changed how we work.,2026-06-07T10:37:34,2026-06-07T10:37:34
NPS-0001887,CUST-00962,10,Promoter,Game changer for our analytics workflow.,2026-06-25T21:46:18,2026-06-25T21:46:18
NPS-0001888,CUST-00963,1,Detractor,Support takes too long to respond.,2026-04-16T19:40:23,2026-04-16T19:40:23
NPS-0001889,CUST-00964,6,Detractor,Had major outages last month.,2026-06-15T08:17:52,2026-06-15T08:17:52
NPS-0001890,CUST-00965,5,Detractor,Too many bugs lately.,2026-05-17T08:42:10,2026-05-17T08:42:10
NPS-0001891,CUST-00965,8,Passive,Getting better with each update.,2026-05-22T03:15:55,2026-05-22T03:15:55
NPS-0001892,CUST-00966,10,Promoter,Best tool we've used. Highly recommend.,2026-05-17T02:42:30,2026-05-17T02:42:30
NPS-0001893,CUST-00966,6,Detractor,Had major outages last month.,2026-05-29T19:35:21,2026-05-29T19:35:21
NPS-0001894,CUST-00966,10,Promoter,Incredible support team. Very responsive.,2026-04-05T16:14:31,2026-04-05T16:14:31
NPS-0001895,CUST-00967,6,Detractor,Considering switching to a competitor.,2026-04-17T06:55:48,2026-04-17T06:55:48
NPS-0001896,CUST-00968,10,Promoter,Game changer for our analytics workflow.,2026-06-29T03:52:14,2026-06-29T03:52:14
NPS-0001897,CUST-00969,10,Promoter,Incredible support team. Very responsive.,2026-05-05T05:04:48,2026-05-05T05:04:48
