account_id,customer_id,account_type,balance,currency,status,opened_at,created_at,updated_at
ACC-00002752,FIN-001827,current,34209.08,USD,active,2025-12-18T18:47:47,2025-12-18T18:47:47,2026-06-29T14:46:10.809999
ACC-00002753,FIN-001828,business,24501.22,USD,active,2025-05-17T11:04:17,2025-05-17T11:04:17,2026-06-29T14:46:10.810123
ACC-00002754,FIN-001828,savings,48777.77,USD,active,2025-08-07T04:38:58,2025-08-07T04:38:58,2026-06-29T14:46:10.810161
ACC-00002755,FIN-001829,premium,34239.11,USD,active,2025-09-06T23:57:32,2025-09-06T23:57:32,2026-06-29T14:46:10.810276
ACC-00002756,FIN-001830,current,20096.71,USD,active,2026-02-10T18:05:36,2026-02-10T18:05:36,2026-06-29T14:46:10.810396
ACC-00002757,FIN-001830,premium,39457.54,USD,active,2025-10-01T10:48:18,2025-10-01T10:48:18,2026-06-29T14:46:10.810438
ACC-00002758,FIN-001831,savings,5709.41,USD,active,2026-06-28T03:13:36,2026-06-28T03:13:36,2026-06-29T14:46:10.810569
ACC-00002759,FIN-001832,current,43492.35,USD,active,2025-11-23T16:44:54,2025-11-23T16:44:54,2026-06-29T14:46:10.810689
ACC-00002760,FIN-001833,premium,39528.52,USD,active,2025-10-31T21:59:17,2025-10-31T21:59:17,2026-06-29T14:46:10.810843
ACC-00002761,FIN-001834,savings,46134.5,USD,active,2026-05-26T06:39:23,2026-05-26T06:39:23,2026-06-29T14:46:10.810947
ACC-00002762,FIN-001835,current,28590.68,USD,active,2025-01-16T15:36:50,2025-01-16T15:36:50,2026-06-29T14:46:10.811058
ACC-00002763,FIN-001836,savings,7049.97,USD,active,2026-02-19T22:12:33,2026-02-19T22:12:33,2026-06-29T14:46:10.811139
ACC-00002764,FIN-001837,premium,30734.64,USD,active,2026-01-14T14:04:48,2026-01-14T14:04:48,2026-06-29T14:46:10.811225
ACC-00002765,FIN-001837,business,21367.29,USD,active,2025-04-25T21:28:54,2025-04-25T21:28:54,2026-06-29T14:46:10.811259
ACC-00002766,FIN-001838,business,23293.86,USD,closed,2026-03-17T07:54:11,2026-03-17T07:54:11,2026-06-29T14:46:10.811350
ACC-00002767,FIN-001838,premium,16053.9,USD,frozen,2026-02-23T07:49:37,2026-02-23T07:49:37,2026-06-29T14:46:10.811382
ACC-00002768,FIN-001839,premium,6330.23,USD,active,2024-10-15T19:07:31,2024-10-15T19:07:31,2026-06-29T14:46:10.811470
ACC-00002769,FIN-001839,premium,12050.49,USD,active,2025-01-11T11:44:48,2025-01-11T11:44:48,2026-06-29T14:46:10.811496
ACC-00002770,FIN-001840,premium,19272.02,USD,frozen,2025-05-01T23:21:44,2025-05-01T23:21:44,2026-06-29T14:46:10.811580
ACC-00002771,FIN-001840,savings,33414.85,USD,active,2024-11-02T00:05:12,2024-11-02T00:05:12,2026-06-29T14:46:10.811612
ACC-00002772,FIN-001841,current,34606.16,USD,frozen,2024-03-28T11:35:27,2024-03-28T11:35:27,2026-06-29T14:46:10.811694
ACC-00002773,FIN-001841,savings,14453.23,USD,active,2026-06-20T11:34:01,2026-06-20T11:34:01,2026-06-29T14:46:10.811727
ACC-00002774,FIN-001842,savings,10606.23,USD,active,2024-08-17T21:18:46,2024-08-17T21:18:46,2026-06-29T14:46:10.811816
ACC-00002775,FIN-001842,premium,30471.61,USD,active,2024-11-18T11:22:37,2024-11-18T11:22:37,2026-06-29T14:46:10.811848
ACC-00002776,FIN-001842,savings,26734.26,USD,active,2024-05-15T15:27:05,2024-05-15T15:27:05,2026-06-29T14:46:10.811876
ACC-00002777,FIN-001843,premium,38271.48,USD,active,2026-06-22T03:09:58,2026-06-22T03:09:58,2026-06-29T14:46:10.811967
ACC-00002778,FIN-001844,premium,10263.61,USD,active,2026-02-22T04:30:27,2026-02-22T04:30:27,2026-06-29T14:46:10.812053
ACC-00002779,FIN-001845,business,38052.3,USD,active,2025-12-14T06:15:31,2025-12-14T06:15:31,2026-06-29T14:46:10.812142
ACC-00002780,FIN-001846,savings,23588.66,USD,active,2025-08-14T14:44:15,2025-08-14T14:44:15,2026-06-29T14:46:10.812216
ACC-00002781,FIN-001846,business,25345.81,USD,active,2024-10-02T10:07:49,2024-10-02T10:07:49,2026-06-29T14:46:10.812246
ACC-00002782,FIN-001847,premium,25191.04,USD,active,2025-06-08T01:36:29,2025-06-08T01:36:29,2026-06-29T14:46:10.812324
ACC-00002783,FIN-001848,current,36581.25,USD,dormant,2025-06-16T17:41:50,2025-06-16T17:41:50,2026-06-29T14:46:10.812405
ACC-00002784,FIN-001849,business,7874.38,USD,active,2024-05-19T02:27:32,2024-05-19T02:27:32,2026-06-29T14:46:10.812483
ACC-00002785,FIN-001850,current,18524.63,USD,active,2026-02-11T20:14:22,2026-02-11T20:14:22,2026-06-29T14:46:10.812561
ACC-00002786,FIN-001850,business,26926.36,USD,active,2025-12-29T12:19:02,2025-12-29T12:19:02,2026-06-29T14:46:10.812590
ACC-00002787,FIN-001851,current,28632.74,USD,closed,2025-11-27T09:25:08,2025-11-27T09:25:08,2026-06-29T14:46:10.812670
ACC-00002788,FIN-001852,premium,23323.58,USD,active,2026-04-09T09:57:56,2026-04-09T09:57:56,2026-06-29T14:46:10.812761
ACC-00002789,FIN-001852,savings,38232.38,USD,active,2026-03-20T04:36:59,2026-03-20T04:36:59,2026-06-29T14:46:10.812784
ACC-00002790,FIN-001853,savings,22964.46,USD,active,2025-10-29T00:25:21,2025-10-29T00:25:21,2026-06-29T14:46:10.812867
ACC-00002791,FIN-001854,premium,13478.94,USD,closed,2025-07-17T22:24:43,2025-07-17T22:24:43,2026-06-29T14:46:10.812947
ACC-00002792,FIN-001854,business,9831.96,USD,dormant,2025-02-23T03:54:34,2025-02-23T03:54:34,2026-06-29T14:46:10.812976
ACC-00002793,FIN-001855,savings,21820.53,USD,active,2025-12-09T19:44:07,2025-12-09T19:44:07,2026-06-29T14:46:10.813053
ACC-00002794,FIN-001855,current,9068.41,USD,active,2025-01-20T08:38:10,2025-01-20T08:38:10,2026-06-29T14:46:10.813084
ACC-00002795,FIN-001856,current,18728.13,USD,active,2025-11-14T08:26:49,2025-11-14T08:26:49,2026-06-29T14:46:10.813157
ACC-00002796,FIN-001857,current,32177.23,USD,dormant,2026-05-16T15:54:51,2026-05-16T15:54:51,2026-06-29T14:46:10.813240
ACC-00002797,FIN-001858,current,44429.05,USD,active,2025-01-09T21:38:03,2025-01-09T21:38:03,2026-06-29T14:46:10.813318
ACC-00002798,FIN-001858,current,6403.59,USD,active,2024-11-06T04:37:48,2024-11-06T04:37:48,2026-06-29T14:46:10.813347
ACC-00002799,FIN-001859,current,47713.21,USD,active,2025-01-08T19:11:24,2025-01-08T19:11:24,2026-06-29T14:46:10.813425
ACC-00002800,FIN-001860,current,37789.59,USD,dormant,2025-03-25T20:53:56,2025-03-25T20:53:56,2026-06-29T14:46:10.813505
ACC-00002801,FIN-001860,current,48938.78,USD,dormant,2025-11-04T13:03:10,2025-11-04T13:03:10,2026-06-29T14:46:10.813532
ACC-00002802,FIN-001861,savings,26683.01,USD,active,2025-01-20T09:07:35,2025-01-20T09:07:35,2026-06-29T14:46:10.813610
ACC-00002803,FIN-001861,business,3652.87,USD,active,2025-06-16T03:38:30,2025-06-16T03:38:30,2026-06-29T14:46:10.813633
ACC-00002804,FIN-001862,premium,27909.79,USD,active,2025-02-17T02:08:35,2025-02-17T02:08:35,2026-06-29T14:46:10.813713
ACC-00002805,FIN-001863,premium,27626.49,USD,active,2024-09-27T19:07:15,2024-09-27T19:07:15,2026-06-29T14:46:10.813794
ACC-00002806,FIN-001863,current,2567.1,USD,dormant,2024-06-03T07:11:38,2024-06-03T07:11:38,2026-06-29T14:46:10.813823
ACC-00002807,FIN-001864,premium,41628.96,USD,active,2025-01-17T08:25:05,2025-01-17T08:25:05,2026-06-29T14:46:10.813900
ACC-00002808,FIN-001864,premium,22555.53,USD,dormant,2024-11-03T08:39:40,2024-11-03T08:39:40,2026-06-29T14:46:10.813929
ACC-00002809,FIN-001865,business,42687.62,USD,active,2026-02-19T00:03:33,2026-02-19T00:03:33,2026-06-29T14:46:10.814006
ACC-00002810,FIN-001865,current,5999.97,USD,active,2026-02-07T10:18:48,2026-02-07T10:18:48,2026-06-29T14:46:10.814035
ACC-00002811,FIN-001866,business,16577.97,USD,active,2025-11-22T17:58:56,2025-11-22T17:58:56,2026-06-29T14:46:10.814113
ACC-00002812,FIN-001867,business,28327.55,USD,active,2026-02-16T18:04:40,2026-02-16T18:04:40,2026-06-29T14:46:10.814190
ACC-00002813,FIN-001867,savings,360.69,USD,active,2025-07-25T14:28:36,2025-07-25T14:28:36,2026-06-29T14:46:10.814218
ACC-00002814,FIN-001868,business,34109.42,USD,active,2025-04-02T11:06:18,2025-04-02T11:06:18,2026-06-29T14:46:10.814294
ACC-00002815,FIN-001868,business,4213.65,USD,active,2025-07-21T09:02:03,2025-07-21T09:02:03,2026-06-29T14:46:10.814327
ACC-00002816,FIN-001869,business,9462.32,USD,active,2025-07-19T13:04:39,2025-07-19T13:04:39,2026-06-29T14:46:10.814406
ACC-00002817,FIN-001870,premium,45893.69,USD,active,2025-09-21T16:11:32,2025-09-21T16:11:32,2026-06-29T14:46:10.814482
ACC-00002818,FIN-001870,current,44715.99,USD,closed,2026-06-20T21:21:01,2026-06-20T21:21:01,2026-06-29T14:46:10.814511
ACC-00002819,FIN-001871,business,1963.11,USD,active,2025-07-08T22:28:56,2025-07-08T22:28:56,2026-06-29T14:46:10.814584
ACC-00002820,FIN-001872,business,38649.21,USD,active,2026-02-06T15:31:09,2026-02-06T15:31:09,2026-06-29T14:46:10.814664
ACC-00002821,FIN-001873,savings,35676.19,USD,active,2025-09-18T16:27:43,2025-09-18T16:27:43,2026-06-29T14:46:10.814751
ACC-00002822,FIN-001873,business,30241.96,USD,dormant,2025-10-13T05:14:55,2025-10-13T05:14:55,2026-06-29T14:46:10.814779
ACC-00002823,FIN-001874,current,16015.46,USD,active,2025-11-10T22:42:53,2025-11-10T22:42:53,2026-06-29T14:46:10.814861
ACC-00002824,FIN-001874,current,12267.87,USD,active,2024-07-06T07:40:06,2024-07-06T07:40:06,2026-06-29T14:46:10.814890
ACC-00002825,FIN-001875,current,23060.13,USD,frozen,2024-12-08T22:39:32,2024-12-08T22:39:32,2026-06-29T14:46:10.814967
ACC-00002826,FIN-001875,premium,30149.46,USD,active,2024-12-23T03:20:38,2024-12-23T03:20:38,2026-06-29T14:46:10.814995
ACC-00002827,FIN-001876,premium,10309.73,USD,active,2026-04-11T00:34:58,2026-04-11T00:34:58,2026-06-29T14:46:10.815079
ACC-00002828,FIN-001876,current,15962.91,USD,dormant,2025-08-07T01:00:21,2025-08-07T01:00:21,2026-06-29T14:46:10.815108
ACC-00002829,FIN-001877,premium,49120.06,USD,active,2026-04-04T06:56:18,2026-04-04T06:56:18,2026-06-29T14:46:10.815184
ACC-00002830,FIN-001878,current,23613.63,USD,active,2024-04-10T09:43:52,2024-04-10T09:43:52,2026-06-29T14:46:10.815265
ACC-00002831,FIN-001879,current,7570.32,USD,active,2026-04-20T23:44:07,2026-04-20T23:44:07,2026-06-29T14:46:10.815345
ACC-00002832,FIN-001879,premium,22178.04,USD,active,2025-09-13T09:52:58,2025-09-13T09:52:58,2026-06-29T14:46:10.815369
ACC-00002833,FIN-001880,current,24516.9,USD,closed,2026-06-15T04:04:28,2026-06-15T04:04:28,2026-06-29T14:46:10.815455
ACC-00002834,FIN-001880,current,31192.76,USD,active,2026-06-14T08:23:41,2026-06-14T08:23:41,2026-06-29T14:46:10.815478
ACC-00002835,FIN-001881,premium,36296.65,USD,active,2025-03-23T22:02:16,2025-03-23T22:02:16,2026-06-29T14:46:10.815567
ACC-00002836,FIN-001882,business,11170.04,USD,active,2024-02-05T01:06:16,2024-02-05T01:06:16,2026-06-29T14:46:10.815638
ACC-00002837,FIN-001883,premium,41437.0,USD,active,2025-04-03T22:48:37,2025-04-03T22:48:37,2026-06-29T14:46:10.815719
ACC-00002838,FIN-001883,business,45878.53,USD,closed,2024-01-27T07:37:42,2024-01-27T07:37:42,2026-06-29T14:46:10.815748
ACC-00002839,FIN-001884,savings,23623.96,USD,active,2026-06-15T07:34:55,2026-06-15T07:34:55,2026-06-29T14:46:10.815824
ACC-00002840,FIN-001885,business,12267.32,USD,active,2025-11-04T17:32:36,2025-11-04T17:32:36,2026-06-29T14:46:10.815908
ACC-00002841,FIN-001885,savings,32775.4,USD,active,2026-01-21T15:05:38,2026-01-21T15:05:38,2026-06-29T14:46:10.815932
ACC-00002842,FIN-001886,business,23621.76,USD,active,2026-06-10T16:36:06,2026-06-10T16:36:06,2026-06-29T14:46:10.816012
ACC-00002843,FIN-001887,savings,33129.0,USD,active,2026-01-25T23:14:04,2026-01-25T23:14:04,2026-06-29T14:46:10.816086
ACC-00002844,FIN-001887,premium,8197.34,USD,active,2026-04-20T08:36:36,2026-04-20T08:36:36,2026-06-29T14:46:10.816123
ACC-00002845,FIN-001887,savings,24379.42,USD,closed,2025-10-22T19:48:01,2025-10-22T19:48:01,2026-06-29T14:46:10.816162
ACC-00002846,FIN-001888,current,8437.39,USD,active,2025-10-03T22:44:16,2025-10-03T22:44:16,2026-06-29T14:46:10.816257
ACC-00002847,FIN-001889,savings,43527.06,USD,active,2025-01-21T05:33:04,2025-01-21T05:33:04,2026-06-29T14:46:10.816342
ACC-00002848,FIN-001889,current,7040.11,USD,active,2025-03-13T04:19:40,2025-03-13T04:19:40,2026-06-29T14:46:10.816367
ACC-00002849,FIN-001889,premium,42545.64,USD,active,2026-04-27T01:43:32,2026-04-27T01:43:32,2026-06-29T14:46:10.816393
ACC-00002850,FIN-001890,current,18041.04,USD,frozen,2025-09-04T13:10:48,2025-09-04T13:10:48,2026-06-29T14:46:10.816473
ACC-00002851,FIN-001891,business,32918.86,USD,active,2026-06-18T07:42:07,2026-06-18T07:42:07,2026-06-29T14:46:10.816545
ACC-00002852,FIN-001892,savings,47671.94,USD,active,2026-05-17T04:34:01,2026-05-17T04:34:01,2026-06-29T14:46:10.816630
ACC-00002853,FIN-001892,premium,25890.6,USD,active,2026-06-25T09:17:35,2026-06-25T09:17:35,2026-06-29T14:46:10.816660
ACC-00002854,FIN-001893,premium,45330.72,USD,frozen,2025-04-25T13:58:00,2025-04-25T13:58:00,2026-06-29T14:46:10.816766
ACC-00002855,FIN-001893,current,49098.39,USD,active,2025-02-04T15:28:42,2025-02-04T15:28:42,2026-06-29T14:46:10.816794
ACC-00002856,FIN-001893,savings,30118.52,USD,active,2025-04-07T17:53:20,2025-04-07T17:53:20,2026-06-29T14:46:10.816825
ACC-00002857,FIN-001894,business,28257.03,USD,frozen,2025-07-08T02:17:08,2025-07-08T02:17:08,2026-06-29T14:46:10.816915
ACC-00002858,FIN-001894,premium,144.65,USD,active,2025-09-03T19:50:23,2025-09-03T19:50:23,2026-06-29T14:46:10.816943
ACC-00002859,FIN-001894,business,19709.03,USD,active,2025-12-19T00:21:08,2025-12-19T00:21:08,2026-06-29T14:46:10.816974
ACC-00002860,FIN-001895,premium,33348.5,USD,active,2025-07-23T21:43:20,2025-07-23T21:43:20,2026-06-29T14:46:10.817062
ACC-00002861,FIN-001896,premium,17492.01,USD,closed,2026-01-08T22:35:33,2026-01-08T22:35:33,2026-06-29T14:46:10.817144
ACC-00002862,FIN-001896,current,44813.86,USD,active,2026-06-13T07:33:24,2026-06-13T07:33:24,2026-06-29T14:46:10.817175
ACC-00002863,FIN-001897,savings,40031.81,USD,dormant,2024-09-14T12:25:15,2024-09-14T12:25:15,2026-06-29T14:46:10.817261
ACC-00002864,FIN-001897,savings,23714.62,USD,active,2025-12-03T14:13:58,2025-12-03T14:13:58,2026-06-29T14:46:10.817291
ACC-00002865,FIN-001898,savings,23426.89,USD,active,2026-05-06T03:02:18,2026-05-06T03:02:18,2026-06-29T14:46:10.817378
ACC-00002866,FIN-001898,current,4774.51,USD,active,2026-06-01T13:26:53,2026-06-01T13:26:53,2026-06-29T14:46:10.817406
ACC-00002867,FIN-001899,savings,44100.92,USD,active,2026-01-23T07:57:01,2026-01-23T07:57:01,2026-06-29T14:46:10.817495
ACC-00002868,FIN-001900,savings,45099.24,USD,active,2025-05-05T05:18:39,2025-05-05T05:18:39,2026-06-29T14:46:10.817576
ACC-00002869,FIN-001901,current,8357.63,USD,active,2025-12-14T04:03:12,2025-12-14T04:03:12,2026-06-29T14:46:10.817673
ACC-00002870,FIN-001902,savings,1495.7,USD,active,2024-11-30T19:00:48,2024-11-30T19:00:48,2026-06-29T14:46:10.817794
ACC-00002871,FIN-001903,current,9650.06,USD,active,2026-04-11T12:57:11,2026-04-11T12:57:11,2026-06-29T14:46:10.817883
ACC-00002872,FIN-001904,savings,44425.8,USD,dormant,2023-12-05T06:16:39,2023-12-05T06:16:39,2026-06-29T14:46:10.817971
ACC-00002873,FIN-001904,savings,13068.13,USD,active,2025-10-03T01:56:35,2025-10-03T01:56:35,2026-06-29T14:46:10.817998
ACC-00002874,FIN-001904,current,45807.43,USD,active,2023-11-25T09:41:25,2023-11-25T09:41:25,2026-06-29T14:46:10.818028
ACC-00002875,FIN-001905,business,2561.25,USD,active,2025-07-07T21:58:00,2025-07-07T21:58:00,2026-06-29T14:46:10.818117
ACC-00002876,FIN-001906,current,39864.18,USD,active,2025-06-15T06:08:04,2025-06-15T06:08:04,2026-06-29T14:46:10.818200
ACC-00002877,FIN-001907,current,48763.27,USD,active,2026-06-23T18:53:49,2026-06-23T18:53:49,2026-06-29T14:46:10.818286
ACC-00002878,FIN-001907,current,10203.04,USD,active,2026-06-18T19:48:56,2026-06-18T19:48:56,2026-06-29T14:46:10.818322
ACC-00002879,FIN-001907,current,32263.46,USD,active,2026-05-30T20:07:17,2026-05-30T20:07:17,2026-06-29T14:46:10.818353
ACC-00002880,FIN-001908,premium,44028.11,USD,active,2026-03-19T11:29:16,2026-03-19T11:29:16,2026-06-29T14:46:10.818439
ACC-00002881,FIN-001908,premium,29985.02,USD,active,2026-05-09T15:23:30,2026-05-09T15:23:30,2026-06-29T14:46:10.818469
ACC-00002882,FIN-001908,premium,22874.79,USD,active,2024-06-21T14:17:14,2024-06-21T14:17:14,2026-06-29T14:46:10.818495
ACC-00002883,FIN-001909,premium,18774.4,USD,active,2024-05-08T02:45:49,2024-05-08T02:45:49,2026-06-29T14:46:10.818585
ACC-00002884,FIN-001909,premium,3726.03,USD,active,2024-03-12T16:47:43,2024-03-12T16:47:43,2026-06-29T14:46:10.818631
ACC-00002885,FIN-001910,business,34363.77,USD,dormant,2026-03-13T11:47:19,2026-03-13T11:47:19,2026-06-29T14:46:10.818757
ACC-00002886,FIN-001911,premium,44893.37,USD,active,2025-11-11T14:10:10,2025-11-11T14:10:10,2026-06-29T14:46:10.818868
ACC-00002887,FIN-001912,current,39476.51,USD,active,2026-03-06T20:18:36,2026-03-06T20:18:36,2026-06-29T14:46:10.818957
ACC-00002888,FIN-001913,business,540.87,USD,dormant,2026-06-27T03:49:50,2026-06-27T03:49:50,2026-06-29T14:46:10.819043
ACC-00002889,FIN-001914,savings,47132.73,USD,frozen,2026-06-15T20:10:40,2026-06-15T20:10:40,2026-06-29T14:46:10.819127
ACC-00002890,FIN-001914,current,28496.48,USD,active,2026-06-05T09:13:42,2026-06-05T09:13:42,2026-06-29T14:46:10.819158
ACC-00002891,FIN-001915,current,3370.5,USD,active,2026-04-07T09:46:09,2026-04-07T09:46:09,2026-06-29T14:46:10.819242
ACC-00002892,FIN-001915,current,25044.93,USD,active,2026-06-03T17:02:17,2026-06-03T17:02:17,2026-06-29T14:46:10.819273
ACC-00002893,FIN-001916,premium,19063.35,USD,active,2026-06-04T05:39:41,2026-06-04T05:39:41,2026-06-29T14:46:10.819360
ACC-00002894,FIN-001916,current,25060.48,USD,active,2025-01-13T00:18:25,2025-01-13T00:18:25,2026-06-29T14:46:10.819387
ACC-00002895,FIN-001917,savings,23942.75,USD,active,2025-01-04T11:13:50,2025-01-04T11:13:50,2026-06-29T14:46:10.819475
ACC-00002896,FIN-001917,current,7779.4,USD,active,2026-01-30T16:07:32,2026-01-30T16:07:32,2026-06-29T14:46:10.819507
ACC-00002897,FIN-001918,current,30887.73,USD,frozen,2026-06-25T22:26:43,2026-06-25T22:26:43,2026-06-29T14:46:10.819596
ACC-00002898,FIN-001918,savings,8756.65,USD,dormant,2026-06-08T23:27:29,2026-06-08T23:27:29,2026-06-29T14:46:10.819624
ACC-00002899,FIN-001919,premium,14958.39,USD,closed,2025-09-12T03:53:36,2025-09-12T03:53:36,2026-06-29T14:46:10.819710
ACC-00002900,FIN-001920,business,15031.15,USD,active,2025-08-31T12:06:48,2025-08-31T12:06:48,2026-06-29T14:46:10.819798
ACC-00002901,FIN-001921,premium,12820.5,USD,active,2026-05-21T11:17:00,2026-05-21T11:17:00,2026-06-29T14:46:10.819879
ACC-00002902,FIN-001922,savings,1702.32,USD,active,2025-02-07T02:51:54,2025-02-07T02:51:54,2026-06-29T14:46:10.819965
ACC-00002903,FIN-001923,savings,36125.36,USD,active,2025-05-19T09:04:42,2025-05-19T09:04:42,2026-06-29T14:46:10.820050
ACC-00002904,FIN-001924,current,35706.8,USD,dormant,2026-01-17T12:55:26,2026-01-17T12:55:26,2026-06-29T14:46:10.820129
ACC-00002905,FIN-001925,current,8952.11,USD,active,2026-05-21T22:06:09,2026-05-21T22:06:09,2026-06-29T14:46:10.820214
ACC-00002906,FIN-001926,premium,40338.09,USD,dormant,2026-06-26T12:25:42,2026-06-26T12:25:42,2026-06-29T14:46:10.820317
ACC-00002907,FIN-001926,business,24043.51,USD,active,2026-06-20T02:46:38,2026-06-20T02:46:38,2026-06-29T14:46:10.820354
ACC-00002908,FIN-001927,current,31147.63,USD,active,2026-02-22T05:23:02,2026-02-22T05:23:02,2026-06-29T14:46:10.820508
ACC-00002909,FIN-001928,current,10086.94,USD,closed,2025-08-30T02:14:09,2025-08-30T02:14:09,2026-06-29T14:46:10.820630
ACC-00002910,FIN-001928,business,26192.22,USD,dormant,2024-08-22T08:45:02,2024-08-22T08:45:02,2026-06-29T14:46:10.820679
ACC-00002911,FIN-001929,business,43136.18,USD,dormant,2025-07-27T23:15:48,2025-07-27T23:15:48,2026-06-29T14:46:10.820832
ACC-00002912,FIN-001929,current,1941.48,USD,active,2026-03-17T17:07:04,2026-03-17T17:07:04,2026-06-29T14:46:10.820867
ACC-00002913,FIN-001930,savings,41629.41,USD,dormant,2024-11-07T14:24:11,2024-11-07T14:24:11,2026-06-29T14:46:10.820974
ACC-00002914,FIN-001931,premium,8702.19,USD,active,2024-02-22T06:23:25,2024-02-22T06:23:25,2026-06-29T14:46:10.821118
ACC-00002915,FIN-001932,premium,38221.73,USD,active,2026-05-08T06:39:48,2026-05-08T06:39:48,2026-06-29T14:46:10.821261
ACC-00002916,FIN-001933,savings,14826.77,USD,active,2025-10-09T23:48:07,2025-10-09T23:48:07,2026-06-29T14:46:10.821379
ACC-00002917,FIN-001934,business,9542.56,USD,active,2026-04-09T17:20:43,2026-04-09T17:20:43,2026-06-29T14:46:10.821484
ACC-00002918,FIN-001935,premium,10693.99,USD,active,2024-04-15T02:24:02,2024-04-15T02:24:02,2026-06-29T14:46:10.821554
ACC-00002919,FIN-001935,business,23020.07,USD,active,2023-12-24T04:52:25,2023-12-24T04:52:25,2026-06-29T14:46:10.821579
ACC-00002920,FIN-001936,premium,37398.17,USD,active,2026-02-17T21:59:54,2026-02-17T21:59:54,2026-06-29T14:46:10.821648
ACC-00002921,FIN-001937,premium,46379.6,USD,active,2025-04-18T12:29:30,2025-04-18T12:29:30,2026-06-29T14:46:10.821730
ACC-00002922,FIN-001938,savings,39733.68,USD,active,2026-03-18T05:01:37,2026-03-18T05:01:37,2026-06-29T14:46:10.821792
ACC-00002923,FIN-001939,savings,10594.79,USD,active,2026-06-23T10:44:15,2026-06-23T10:44:15,2026-06-29T14:46:10.821856
ACC-00002924,FIN-001940,current,7728.39,USD,dormant,2024-11-07T16:47:19,2024-11-07T16:47:19,2026-06-29T14:46:10.821945
ACC-00002925,FIN-001940,savings,16097.78,USD,closed,2024-09-14T10:30:41,2024-09-14T10:30:41,2026-06-29T14:46:10.821969
ACC-00002926,FIN-001941,premium,30816.1,USD,dormant,2025-06-24T18:48:03,2025-06-24T18:48:03,2026-06-29T14:46:10.822038
ACC-00002927,FIN-001942,business,24444.77,USD,dormant,2026-05-07T17:20:12,2026-05-07T17:20:12,2026-06-29T14:46:10.822128
ACC-00002928,FIN-001942,premium,4747.47,USD,active,2026-06-08T11:14:07,2026-06-08T11:14:07,2026-06-29T14:46:10.822151
ACC-00002929,FIN-001943,current,41863.05,USD,active,2025-01-27T14:08:29,2025-01-27T14:08:29,2026-06-29T14:46:10.822222
ACC-00002930,FIN-001944,business,27155.8,USD,active,2026-04-18T08:02:51,2026-04-18T08:02:51,2026-06-29T14:46:10.822301
